,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
1819,6075,134758540,timesofindia,1569250182839279616,2022-09-12 09:02:53+00:00,"Varanasi, Uttar Pradesh | It's a win for the Hindu community. The next hearing is on Sep 22. It's a foundation stone for the Gyanvapi temple. Appeal to people to maintain peace: Sohan Lal Arya, petitioner in the #GyanvapiCase https://t.co/g9Krm6re1E",en,3,14543370,varanasi uttar pradesh it win for the hindu community the next hearing is on sep 22 it foundation stone for the gyanvapi temple appeal to people to maintain peace sohan lal arya petitioner in the URL ,"['varanasi', 'uttar', 'pradesh', 'it', 'win', 'for', 'the', 'hindu', 'community', 'the', 'next', 'hearing', 'is', 'on', 'sep', '22', 'it', 'foundation', 'stone', 'for', 'the', 'gyanvapi', 'temple', 'appeal', 'to', 'people', 'to', 'maintain', 'peace', 'sohan', 'lal', 'arya', 'petitioner', 'in', 'the', 'URL']","[('varanasi', 'NN'), ('uttar', 'NN'), ('pradesh', 'IN'), ('it', 'PRP'), ('win', 'VB'), ('for', 'IN'), ('the', 'DT'), ('hindu', 'NN'), ('community', 'NN'), ('the', 'DT'), ('next', 'JJ'), ('hearing', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('sep', 'NN'), ('22', 'CD'), ('it', 'PRP'), ('foundation', 'NN'), ('stone', 'NN'), ('for', 'IN'), ('the', 'DT'), ('gyanvapi', 'NN'), ('temple', 'JJ'), ('appeal', 'NN'), ('to', 'TO'), ('people', 'NNS'), ('to', 'TO'), ('maintain', 'VB'), ('peace', 'NN'), ('sohan', 'NN'), ('lal', 'VBZ'), ('arya', 'JJ'), ('petitioner', 'NN'), ('in', 'IN'), ('the', 'DT'), ('URL', 'NNP')]",0.125,Positive
1820,6080,1571796786,Vipinsri01,1569250142192300032,2022-09-12 09:02:43+00:00,"BREAKING:

#GyanvapiCase Petition By Hindu Women’s Plea For Worship  Maintainable: Varanasi court

#Gyanvapi 
#GyanvapiMosque",en,0,511,breaking petition by hindu woman plea for worship maintainable varanasi court ,"['breaking', 'petition', 'by', 'hindu', 'woman', 'plea', 'for', 'worship', 'maintainable', 'varanasi', 'court']","[('breaking', 'VBG'), ('petition', 'NN'), ('by', 'IN'), ('hindu', 'JJ'), ('woman', 'NN'), ('plea', 'NN'), ('for', 'IN'), ('worship', 'NN'), ('maintainable', 'JJ'), ('varanasi', 'NN'), ('court', 'NN')]",0.625,Positive
1821,6083,1442078331281707009,BRAMOSINFINITY,1569250133258424323,2022-09-12 09:02:41+00:00,"BIG BREAKING
Congratulations, dear Sanatanis
First real victory.
 Varanasi District Court rules that #GyanvapiCase of Sanatanis maintainable.
All sickularists, without any exception,  in state of shock.
Tight slap on the face of @INCIndia .
Section 144 in force across Varanasi. https://t.co/k9iCC14JQ3",en,2,185,big breaking congratulation dear sanatanis first real victory varanasi district court rule that of sanatanis maintainable all sickularists without any exception in state of shock tight slap on the face of section 144 in force across varanasi URL ,"['big', 'breaking', 'congratulation', 'dear', 'sanatanis', 'first', 'real', 'victory', 'varanasi', 'district', 'court', 'rule', 'that', 'of', 'sanatanis', 'maintainable', 'all', 'sickularists', 'without', 'any', 'exception', 'in', 'state', 'of', 'shock', 'tight', 'slap', 'on', 'the', 'face', 'of', 'section', '144', 'in', 'force', 'across', 'varanasi', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('congratulation', 'NN'), ('dear', 'IN'), ('sanatanis', 'NN'), ('first', 'RB'), ('real', 'JJ'), ('victory', 'NN'), ('varanasi', 'NNS'), ('district', 'NN'), ('court', 'NN'), ('rule', 'NN'), ('that', 'IN'), ('of', 'IN'), ('sanatanis', 'NN'), ('maintainable', 'JJ'), ('all', 'DT'), ('sickularists', 'NNS'), ('without', 'IN'), ('any', 'DT'), ('exception', 'NN'), ('in', 'IN'), ('state', 'NN'), ('of', 'IN'), ('shock', 'NN'), ('tight', 'JJ'), ('slap', 'NN'), ('on', 'IN'), ('the', 'DT'), ('face', 'NN'), ('of', 'IN'), ('section', 'NN'), ('144', 'CD'), ('in', 'IN'), ('force', 'NN'), ('across', 'IN'), ('varanasi', 'NN'), ('URL', 'NN')]",2.0,Positive
1822,6089,1410240220088344576,DeepakSharmaJPR,1569250096902189058,2022-09-12 09:02:33+00:00,"Breaking News: Varanasi District Court admits Hindu side’s plea. Says it is maintainable. Victory for petitioners. 

Next hearing on 22nd September, Thursday

#GyanvapiCase
 #GyanvapiCase https://t.co/ysDXrVQg2p",en,0,225,breaking news varanasi district court admits hindu side plea say it is maintainable victory for petitioner next hearing on 22nd september thursday URL ,"['breaking', 'news', 'varanasi', 'district', 'court', 'admits', 'hindu', 'side', 'plea', 'say', 'it', 'is', 'maintainable', 'victory', 'for', 'petitioner', 'next', 'hearing', 'on', '22nd', 'september', 'thursday', 'URL']","[('breaking', 'VBG'), ('news', 'NN'), ('varanasi', 'NNS'), ('district', 'NN'), ('court', 'NN'), ('admits', 'VBZ'), ('hindu', 'JJ'), ('side', 'NN'), ('plea', 'NN'), ('say', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('victory', 'NN'), ('for', 'IN'), ('petitioner', 'NN'), ('next', 'JJ'), ('hearing', 'NN'), ('on', 'IN'), ('22nd', 'CD'), ('september', 'NN'), ('thursday', 'NN'), ('URL', 'NNP')]",1.375,Positive
1823,6096,1514133204910829569,thelegalobserve,1569250041516421121,2022-09-12 09:02:19+00:00,"The next hearing of the case is on September 22.

#VaranasiCourt #GyanvapiMosque #GyanvapiCase",en,0,131,the next hearing of the case is on september 22 ,"['the', 'next', 'hearing', 'of', 'the', 'case', 'is', 'on', 'september', '22']","[('the', 'DT'), ('next', 'JJ'), ('hearing', 'NN'), ('of', 'IN'), ('the', 'DT'), ('case', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('september', 'NN'), ('22', 'CD')]",0.0,Neutral
1824,6101,1387973957719048192,anjalipandey06,1569250007446089732,2022-09-12 09:02:11+00:00,"BREAKING: Hindu Side Plea admitted. Maintainability of suit upheld. 

#GyanvapiVerdict #gyanvapicase #GyanvapiMosque #Varanasi",en,0,21,breaking hindu side plea admitted maintainability of suit upheld ,"['breaking', 'hindu', 'side', 'plea', 'admitted', 'maintainability', 'of', 'suit', 'upheld']","[('breaking', 'VBG'), ('hindu', 'JJ'), ('side', 'NN'), ('plea', 'NN'), ('admitted', 'VBD'), ('maintainability', 'NN'), ('of', 'IN'), ('suit', 'NN'), ('upheld', 'NN')]",0.0,Neutral
1825,6106,6509832,CNNnews18,1569249951666044929,2022-09-12 09:01:58+00:00,"#BREAKING | Big win for #Hindus as #VaranasiCourt admits #RightToPray plea; #Muslim side's plea rejected

Suit maintainable, next hearing on September 22: Judgement on #GyanvapiCase

@pranshumisraa with details | @GrihaAtul https://t.co/prcPLMeLiT",en,3,4721391,big win for a admits plea side plea rejected suit maintainable next hearing on september 22 judgement on with detail URL ,"['big', 'win', 'for', 'a', 'admits', 'plea', 'side', 'plea', 'rejected', 'suit', 'maintainable', 'next', 'hearing', 'on', 'september', '22', 'judgement', 'on', 'with', 'detail', 'URL']","[('big', 'JJ'), ('win', 'NN'), ('for', 'IN'), ('a', 'DT'), ('admits', 'JJ'), ('plea', 'NN'), ('side', 'NN'), ('plea', 'NN'), ('rejected', 'VBD'), ('suit', 'NN'), ('maintainable', 'JJ'), ('next', 'JJ'), ('hearing', 'NN'), ('on', 'IN'), ('september', '$'), ('22', 'CD'), ('judgement', 'NN'), ('on', 'IN'), ('with', 'IN'), ('detail', 'NN'), ('URL', 'NN')]",1.0,Positive
1826,6109,522258982,saifurrhmn90,1569249929151025152,2022-09-12 09:01:53+00:00,"Kuch din ke liye fir issue mil gaya logo ko ... Social media fighting argument ka

 #GyanvapiCase",en,0,2043,kuch din ke liye fir issue mil gaya logo ko social medium fighting argument ka ,"['kuch', 'din', 'ke', 'liye', 'fir', 'issue', 'mil', 'gaya', 'logo', 'ko', 'social', 'medium', 'fighting', 'argument', 'ka']","[('kuch', 'JJ'), ('din', 'NN'), ('ke', 'NN'), ('liye', 'NN'), ('fir', 'JJ'), ('issue', 'NN'), ('mil', 'NN'), ('gaya', 'NN'), ('logo', 'NN'), ('ko', 'VBP'), ('social', 'JJ'), ('medium', 'NN'), ('fighting', 'VBG'), ('argument', 'NN'), ('ka', 'NN')]",0.125,Positive
1827,6118,1253587239227084802,IndiaBullettin,1569249898910089218,2022-09-12 09:01:45+00:00,"#Breaking: Varanasi Court rejects Anjuman Islamia Masjid Committee plea challenging the maintainability of the suit filed by Hindu parties seeking worship rights inside the Gyanvapi mosque.

#Gyanvapi #GyanvapiMosque #GyanvapiCase",en,0,77,varanasi court reject anjuman islamia masjid committee plea challenging the maintainability of the suit filed by hindu party seeking worship right inside the gyanvapi mosque ,"['varanasi', 'court', 'reject', 'anjuman', 'islamia', 'masjid', 'committee', 'plea', 'challenging', 'the', 'maintainability', 'of', 'the', 'suit', 'filed', 'by', 'hindu', 'party', 'seeking', 'worship', 'right', 'inside', 'the', 'gyanvapi', 'mosque']","[('varanasi', 'JJ'), ('court', 'NN'), ('reject', 'VBP'), ('anjuman', 'JJ'), ('islamia', 'NN'), ('masjid', 'NN'), ('committee', 'NN'), ('plea', 'NN'), ('challenging', 'VBG'), ('the', 'DT'), ('maintainability', 'NN'), ('of', 'IN'), ('the', 'DT'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('party', 'NN'), ('seeking', 'VBG'), ('worship', 'NN'), ('right', 'JJ'), ('inside', 'IN'), ('the', 'DT'), ('gyanvapi', 'NN'), ('mosque', 'NN')]",0.0,Neutral
1828,6119,1514133204910829569,thelegalobserve,1569249895110053888,2022-09-12 09:01:44+00:00,"Gyanvapi mosque case hearing will continue as Varanasi court maintains maintainability of Hindu side's plea
#VaranasiCourt #GyanvapiMosque #GyanvapiCase",en,1,131,gyanvapi mosque case hearing will continue a varanasi court maintains maintainability of hindu side plea ,"['gyanvapi', 'mosque', 'case', 'hearing', 'will', 'continue', 'a', 'varanasi', 'court', 'maintains', 'maintainability', 'of', 'hindu', 'side', 'plea']","[('gyanvapi', 'NN'), ('mosque', 'NN'), ('case', 'NN'), ('hearing', 'NN'), ('will', 'MD'), ('continue', 'VB'), ('a', 'DT'), ('varanasi', 'JJ'), ('court', 'NN'), ('maintains', 'VBZ'), ('maintainability', 'NN'), ('of', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('plea', 'NN')]",0.0,Neutral
1829,6120,240649814,TimesNow,1569249893751099393,2022-09-12 09:01:44+00:00,"#HindusGetJustice

#BREAKING | #GyanvapiCase | Big win for Hindu side: Varanasi Court uphelds maintainability plea. https://t.co/VR0sheSPx7",en,1,10269292,big win for hindu side varanasi court uphelds maintainability plea URL ,"['big', 'win', 'for', 'hindu', 'side', 'varanasi', 'court', 'uphelds', 'maintainability', 'plea', 'URL']","[('big', 'JJ'), ('win', 'NN'), ('for', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('varanasi', 'NN'), ('court', 'NN'), ('uphelds', 'JJ'), ('maintainability', 'NN'), ('plea', 'NN'), ('URL', 'NNP')]",0.375,Positive
1830,6128,4880211963,anilchotusodani,1569249867524116482,2022-09-12 09:01:38+00:00,"#GyanvapiCase #HarHarMahadevॐ 
Verdict in Gyanvapi Shringar Gauri case will come on Monday.  Father-son duo and Gyanvapi lawyers Harishankar Jain and Vishnu Jain speak to India Today on Shringar Gauri case https://t.co/g1pvNzi1GG",en,6,23,verdict in gyanvapi shringar gauri case will come on monday father son duo and gyanvapi lawyer harishankar jain and vishnu jain speak to india today on shringar gauri case URL ,"['verdict', 'in', 'gyanvapi', 'shringar', 'gauri', 'case', 'will', 'come', 'on', 'monday', 'father', 'son', 'duo', 'and', 'gyanvapi', 'lawyer', 'harishankar', 'jain', 'and', 'vishnu', 'jain', 'speak', 'to', 'india', 'today', 'on', 'shringar', 'gauri', 'case', 'URL']","[('verdict', 'NN'), ('in', 'IN'), ('gyanvapi', 'NN'), ('shringar', 'NN'), ('gauri', 'NN'), ('case', 'NN'), ('will', 'MD'), ('come', 'VB'), ('on', 'IN'), ('monday', 'NN'), ('father', 'NN'), ('son', 'NN'), ('duo', 'NN'), ('and', 'CC'), ('gyanvapi', 'JJ'), ('lawyer', 'NN'), ('harishankar', 'NN'), ('jain', 'NN'), ('and', 'CC'), ('vishnu', 'NN'), ('jain', 'NN'), ('speak', 'NN'), ('to', 'TO'), ('india', 'VB'), ('today', 'NN'), ('on', 'IN'), ('shringar', 'NN'), ('gauri', 'NN'), ('case', 'NN'), ('URL', 'NNP')]",0.875,Positive
1831,6129,1398116131223719944,kadak_chai_,1569249862587383808,2022-09-12 09:01:37+00:00,"#GyanvapiCase #Gyanvapi #VaranasiCourt 

Big win for Hindu side lawyers!

Varanasi Court rejected Anjuman Committee's plea challenging Hindu worshipping plea
Judge orders Hindu side plea is MAINTAINABLE

Next date of hearing : September 22, 2022 https://t.co/1Vik8I5lFY",en,4,2582,big win for hindu side lawyer varanasi court rejected anjuman committee plea challenging hindu worshipping plea judge order hindu side plea is maintainable next date of hearing september 22 2022 URL ,"['big', 'win', 'for', 'hindu', 'side', 'lawyer', 'varanasi', 'court', 'rejected', 'anjuman', 'committee', 'plea', 'challenging', 'hindu', 'worshipping', 'plea', 'judge', 'order', 'hindu', 'side', 'plea', 'is', 'maintainable', 'next', 'date', 'of', 'hearing', 'september', '22', '2022', 'URL']","[('big', 'JJ'), ('win', 'NN'), ('for', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('lawyer', 'NN'), ('varanasi', 'NN'), ('court', 'NN'), ('rejected', 'VBD'), ('anjuman', 'JJ'), ('committee', 'NN'), ('plea', 'NN'), ('challenging', 'VBG'), ('hindu', 'NN'), ('worshipping', 'VBG'), ('plea', 'NN'), ('judge', 'NN'), ('order', 'NN'), ('hindu', 'JJ'), ('side', 'NN'), ('plea', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('next', 'JJ'), ('date', 'NN'), ('of', 'IN'), ('hearing', 'VBG'), ('september', 'NN'), ('22', 'CD'), ('2022', 'CD'), ('URL', 'NN')]",1.125,Positive
1832,6131,3252430382,shivpoojary173,1569249854446268416,2022-09-12 09:01:35+00:00,"BIG BREAKING
Congratulations, dear Sanatanis
First real victory.
 Varanasi District Court rules that #GyanvapiCase of Sanatanis maintainable.
All sickularists, without any exception,  in state of shock.
Tight slap on the face of @INCIndia .
Section 144 in force across Varanasi. https://t.co/xVgWVq5TNb",en,0,112,big breaking congratulation dear sanatanis first real victory varanasi district court rule that of sanatanis maintainable all sickularists without any exception in state of shock tight slap on the face of section 144 in force across varanasi URL ,"['big', 'breaking', 'congratulation', 'dear', 'sanatanis', 'first', 'real', 'victory', 'varanasi', 'district', 'court', 'rule', 'that', 'of', 'sanatanis', 'maintainable', 'all', 'sickularists', 'without', 'any', 'exception', 'in', 'state', 'of', 'shock', 'tight', 'slap', 'on', 'the', 'face', 'of', 'section', '144', 'in', 'force', 'across', 'varanasi', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('congratulation', 'NN'), ('dear', 'IN'), ('sanatanis', 'NN'), ('first', 'RB'), ('real', 'JJ'), ('victory', 'NN'), ('varanasi', 'NNS'), ('district', 'NN'), ('court', 'NN'), ('rule', 'NN'), ('that', 'IN'), ('of', 'IN'), ('sanatanis', 'NN'), ('maintainable', 'JJ'), ('all', 'DT'), ('sickularists', 'NNS'), ('without', 'IN'), ('any', 'DT'), ('exception', 'NN'), ('in', 'IN'), ('state', 'NN'), ('of', 'IN'), ('shock', 'NN'), ('tight', 'JJ'), ('slap', 'NN'), ('on', 'IN'), ('the', 'DT'), ('face', 'NN'), ('of', 'IN'), ('section', 'NN'), ('144', 'CD'), ('in', 'IN'), ('force', 'NN'), ('across', 'IN'), ('varanasi', 'NN'), ('URL', 'NN')]",2.0,Positive
1833,6132,367719464,Girishvhp,1569249850809790465,2022-09-12 09:01:34+00:00,"BREAKING:

#GyanvapiCase Petition By Hindu Women’s Plea For Worship  Maintainable: Varanasi court

#Gyanvapi",en,1,17875,breaking petition by hindu woman plea for worship maintainable varanasi court ,"['breaking', 'petition', 'by', 'hindu', 'woman', 'plea', 'for', 'worship', 'maintainable', 'varanasi', 'court']","[('breaking', 'VBG'), ('petition', 'NN'), ('by', 'IN'), ('hindu', 'JJ'), ('woman', 'NN'), ('plea', 'NN'), ('for', 'IN'), ('worship', 'NN'), ('maintainable', 'JJ'), ('varanasi', 'NN'), ('court', 'NN')]",0.625,Positive
1834,6133,1435816489,vjsingh07,1569249849345982464,2022-09-12 09:01:33+00:00,"@TelanganaMaata No #Act is bigger than #Fact

#Gyanvapi 
#GyanvapiMandir 
#GyanvapiCase 

Har har #Mahadev",en,0,58,no is bigger than har har ,"['no', 'is', 'bigger', 'than', 'har', 'har']","[('no', 'DT'), ('is', 'VBZ'), ('bigger', 'JJR'), ('than', 'IN'), ('har', 'NN'), ('har', 'NN')]",0.125,Positive
1835,6134,937339049940893696,Gyandeep001,1569249839560675329,2022-09-12 09:01:31+00:00,"Uttar Pradesh | A single bench of district Judge AK Vishvesh delivering the verdict in the Gyanvapi Shrinagar Gauri dispute case holds case is maintainable
#GyanvapiCase #GyanvapiMandir #GyanvapiVerdict",en,0,46,uttar pradesh single bench of district judge ak vishvesh delivering the verdict in the gyanvapi shrinagar gauri dispute case hold case is maintainable ,"['uttar', 'pradesh', 'single', 'bench', 'of', 'district', 'judge', 'ak', 'vishvesh', 'delivering', 'the', 'verdict', 'in', 'the', 'gyanvapi', 'shrinagar', 'gauri', 'dispute', 'case', 'hold', 'case', 'is', 'maintainable']","[('uttar', 'JJ'), ('pradesh', 'JJ'), ('single', 'JJ'), ('bench', 'NN'), ('of', 'IN'), ('district', 'NN'), ('judge', 'NN'), ('ak', 'NN'), ('vishvesh', 'IN'), ('delivering', 'VBG'), ('the', 'DT'), ('verdict', 'NN'), ('in', 'IN'), ('the', 'DT'), ('gyanvapi', 'NN'), ('shrinagar', 'NN'), ('gauri', 'NN'), ('dispute', 'NN'), ('case', 'NN'), ('hold', 'VB'), ('case', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ')]",1.625,Positive
1836,6140,1112245275035205632,AashishVashist7,1569249820879224832,2022-09-12 09:01:27+00:00,"Big Breaking: Victory For Hindu Petitioners in #GyanvapiCase. 

▪️Suit filed by hindu worshippers maintainable . #VaranasiCourt rejected Order 7 Rule 11 CPC plea of Anjuman Committee! 
People after the decision said: हर हरक महादेव 🕉

#Gyanvapi 
#GyanvapiCase https://t.co/z6F6IAZZBp",en,1,22031,big breaking victory for hindu petitioner in suit filed by hindu worshipper maintainable rejected order rule 11 cpc plea of anjuman committee people after the decision said URL ,"['big', 'breaking', 'victory', 'for', 'hindu', 'petitioner', 'in', 'suit', 'filed', 'by', 'hindu', 'worshipper', 'maintainable', 'rejected', 'order', 'rule', '11', 'cpc', 'plea', 'of', 'anjuman', 'committee', 'people', 'after', 'the', 'decision', 'said', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('victory', 'NN'), ('for', 'IN'), ('hindu', 'NN'), ('petitioner', 'NN'), ('in', 'IN'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('worshipper', 'NN'), ('maintainable', 'NN'), ('rejected', 'VBD'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('cpc', 'NN'), ('plea', 'NN'), ('of', 'IN'), ('anjuman', 'JJ'), ('committee', 'NN'), ('people', 'NNS'), ('after', 'IN'), ('the', 'DT'), ('decision', 'NN'), ('said', 'VBD'), ('URL', 'NNP')]",0.875,Positive
1837,6142,18159588,Oneindia,1569249816378757125,2022-09-12 09:01:26+00:00,"350 Years of the Gyanvapi Dispute: A Timeline

#Gyanvapi #GyanvapiCase #GyanvapiMosque #GyanvapiMasjid #GyanvapiSurvey #GyanvapiMandir

https://t.co/iocNGPjvzO",en,0,66451,350 year of the gyanvapi dispute timeline URL ,"['350', 'year', 'of', 'the', 'gyanvapi', 'dispute', 'timeline', 'URL']","[('350', 'CD'), ('year', 'NN'), ('of', 'IN'), ('the', 'DT'), ('gyanvapi', 'JJ'), ('dispute', 'NN'), ('timeline', 'NN'), ('URL', 'NNP')]",0.25,Positive
1838,6146,3638215945,MirrorNow,1569249775878299650,2022-09-12 09:01:16+00:00,"#GyanvapiCase | Varanasi court to continue hearing plea filed by five Hindu women seeking the right to worship inside the city's Gyanvapi mosque. Next hearing scheduled for September 22.

@_tanima_biswas brings all details. #GyanvapiMosque #Gyanvapi https://t.co/qw1c4hOIhb",en,1,115102,varanasi court to continue hearing plea filed by five hindu woman seeking the right to worship inside the city gyanvapi mosque next hearing scheduled for september 22 brings all detail URL ,"['varanasi', 'court', 'to', 'continue', 'hearing', 'plea', 'filed', 'by', 'five', 'hindu', 'woman', 'seeking', 'the', 'right', 'to', 'worship', 'inside', 'the', 'city', 'gyanvapi', 'mosque', 'next', 'hearing', 'scheduled', 'for', 'september', '22', 'brings', 'all', 'detail', 'URL']","[('varanasi', 'JJ'), ('court', 'NN'), ('to', 'TO'), ('continue', 'VB'), ('hearing', 'VBG'), ('plea', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('five', 'CD'), ('hindu', 'NNS'), ('woman', 'NN'), ('seeking', 'VBG'), ('the', 'DT'), ('right', 'NN'), ('to', 'TO'), ('worship', 'VB'), ('inside', 'IN'), ('the', 'DT'), ('city', 'NN'), ('gyanvapi', 'NN'), ('mosque', 'NN'), ('next', 'IN'), ('hearing', 'NN'), ('scheduled', 'VBN'), ('for', 'IN'), ('september', 'NN'), ('22', 'CD'), ('brings', 'NNS'), ('all', 'DT'), ('detail', 'VBP'), ('URL', 'NNP')]",0.0,Neutral
